sequence,order_id,type,side,price,quantity
46102,ORD046102,LIMIT,SELL,101.84,39
46103,ORD046103,LIMIT,BUY,99.22,7
46104,ORD046104,LIMIT,BUY,98.17,21
46105,ORD046105,MARKET,SELL,,44
46106,ORD046106,LIMIT,SELL,99.68,11
46107,ORD046107,MARKET,SELL,,82
46108,ORD046108,LIMIT,BUY,98.63,57
46109,ORD023534,CANCEL,,,
46110,ORD046110,LIMIT,BUY,99.09,15
46111,ORD044584,CANCEL,,,
46112,ORD046112,LIMIT,SELL,101.95,86
46113,ORD046113,LIMIT,BUY,99.27,96
46114,ORD046114,LIMIT,BUY,100.45,14
46115,ORD046115,LIMIT,SELL,100.69,6
46116,ORD046116,MARKET,BUY,,88
46117,ORD046117,LIMIT,BUY,98.92,39
46118,ORD033489,CANCEL,,,
46119,ORD046119,LIMIT,BUY,98.88,85
46120,ORD046120,MARKET,BUY,,86
46121,ORD046121,LIMIT,BUY,98.77,88
46122,ORD046122,LIMIT,BUY,98.9,100
46123,ORD046123,LIMIT,SELL,101.23,36
46124,ORD046124,MARKET,SELL,,35
46125,ORD046125,LIMIT,SELL,100.81,13
46126,ORD046126,LIMIT,BUY,100.39,52
46127,ORD046127,LIMIT,BUY,99.69,56
46128,ORD046128,LIMIT,SELL,100.18,5
46129,ORD046129,MARKET,BUY,,44
46130,ORD044626,CANCEL,,,
46131,ORD046131,LIMIT,SELL,101.06,53
46132,ORD046132,LIMIT,SELL,99.94,53
46133,ORD046133,LIMIT,BUY,98.84,23
46134,ORD046134,LIMIT,BUY,99.76,39
46135,ORD046135,MARKET,BUY,,100
46136,ORD046136,LIMIT,BUY,99.91,58
46137,ORD046137,LIMIT,SELL,100.16,92
46138,ORD031499,CANCEL,,,
46139,ORD046139,LIMIT,BUY,98.24,9
46140,ORD046140,LIMIT,BUY,99.17,32
46141,ORD033942,CANCEL,,,
46142,ORD046142,LIMIT,SELL,100.37,69
46143,ORD044072,CANCEL,,,
46144,ORD046144,LIMIT,BUY,100.3,32
46145,ORD046145,LIMIT,BUY,98.58,30
46146,ORD046146,MARKET,SELL,,27
46147,ORD046147,LIMIT,SELL,99.55,29
46148,ORD046148,LIMIT,SELL,99.79,4
46149,ORD046149,LIMIT,BUY,99.11,21
46150,ORD046150,LIMIT,BUY,98.27,59
46151,ORD046151,LIMIT,SELL,100.35,10
46152,ORD046152,LIMIT,BUY,98.15,69
46153,ORD046153,MARKET,SELL,,79
46154,ORD046154,LIMIT,BUY,99.2,46
46155,ORD046155,LIMIT,BUY,99.67,1
46156,ORD046156,LIMIT,SELL,101.32,27
46157,ORD045252,CANCEL,,,
46158,ORD046158,LIMIT,BUY,98.83,100
46159,ORD015742,CANCEL,,,
46160,ORD041632,CANCEL,,,
46161,ORD046161,MARKET,SELL,,94
46162,ORD046162,LIMIT,BUY,100.4,80
46163,ORD030650,CANCEL,,,
46164,ORD046164,MARKET,SELL,,47
46165,ORD046165,LIMIT,BUY,98.36,65
46166,ORD046166,LIMIT,BUY,99.69,60
46167,ORD023460,CANCEL,,,
46168,ORD038160,CANCEL,,,
46169,ORD020624,CANCEL,,,
46170,ORD046170,LIMIT,SELL,101.62,55
46171,ORD010414,CANCEL,,,
46172,ORD046172,LIMIT,SELL,99.62,49
46173,ORD039250,CANCEL,,,
46174,ORD046174,LIMIT,SELL,101.32,52
46175,ORD025779,CANCEL,,,
46176,ORD046176,MARKET,SELL,,25
46177,ORD046177,LIMIT,BUY,100.16,99
46178,ORD046178,LIMIT,BUY,98.3,46
46179,ORD046179,LIMIT,SELL,99.88,34
46180,ORD046180,LIMIT,BUY,98.25,98
46181,ORD046181,LIMIT,SELL,101.41,13
46182,ORD025396,CANCEL,,,
46183,ORD046183,LIMIT,SELL,100.62,46
46184,ORD046184,MARKET,BUY,,26
46185,ORD046185,LIMIT,BUY,98.21,37
46186,ORD046186,LIMIT,BUY,99.23,76
46187,ORD046187,LIMIT,BUY,98.31,36
46188,ORD046188,LIMIT,BUY,98.44,60
46189,ORD035857,CANCEL,,,
46190,ORD046190,LIMIT,BUY,99.35,13
46191,ORD046191,MARKET,SELL,,27
46192,ORD015881,CANCEL,,,
46193,ORD034368,CANCEL,,,
46194,ORD046194,LIMIT,BUY,98.67,82
46195,ORD046195,LIMIT,SELL,100.89,18
46196,ORD018472,CANCEL,,,
46197,ORD046197,LIMIT,BUY,98.63,44
46198,ORD046198,LIMIT,BUY,99.3,74
46199,ORD039339,CANCEL,,,
46200,ORD046200,LIMIT,SELL,100.15,1
46201,ORD046201,MARKET,BUY,,56
46202,ORD046202,LIMIT,SELL,99.91,36
46203,ORD046203,LIMIT,SELL,101.7,93
46204,ORD022969,CANCEL,,,
46205,ORD046205,MARKET,BUY,,6
46206,ORD046206,MARKET,SELL,,22
46207,ORD046207,LIMIT,SELL,99.97,92
46208,ORD046208,LIMIT,SELL,101.21,8
46209,ORD046209,LIMIT,BUY,98.4,50
46210,ORD034236,CANCEL,,,
46211,ORD041866,CANCEL,,,
46212,ORD046212,LIMIT,SELL,101.55,37
46213,ORD046213,LIMIT,SELL,101.12,82
46214,ORD046214,LIMIT,SELL,100.41,80
46215,ORD046215,LIMIT,BUY,99.55,46
46216,ORD036924,CANCEL,,,
46217,ORD046217,MARKET,SELL,,6
46218,ORD046218,MARKET,BUY,,31
46219,ORD029866,CANCEL,,,
46220,ORD046220,MARKET,SELL,,40
46221,ORD046221,LIMIT,BUY,100.27,100
46222,ORD046222,LIMIT,SELL,100.16,26
46223,ORD046223,LIMIT,SELL,100.0,69
46224,ORD046224,LIMIT,BUY,100.21,35
46225,ORD046225,LIMIT,BUY,100.39,37
46226,ORD046226,LIMIT,SELL,99.94,80
46227,ORD018851,CANCEL,,,
46228,ORD020373,CANCEL,,,
46229,ORD046229,LIMIT,SELL,101.24,80
46230,ORD046230,LIMIT,SELL,100.87,98
46231,ORD027696,CANCEL,,,
46232,ORD046232,LIMIT,SELL,101.17,10
46233,ORD046233,LIMIT,SELL,100.29,98
46234,ORD046234,MARKET,BUY,,73
46235,ORD039914,CANCEL,,,
46236,ORD046236,MARKET,BUY,,21
46237,ORD046237,MARKET,SELL,,18
46238,ORD045461,CANCEL,,,
46239,ORD046239,MARKET,SELL,,3
46240,ORD046240,LIMIT,BUY,99.26,40
46241,ORD046241,LIMIT,SELL,101.1,40
46242,ORD042045,CANCEL,,,
46243,ORD044073,CANCEL,,,
46244,ORD033852,CANCEL,,,
46245,ORD034461,CANCEL,,,
46246,ORD046246,MARKET,BUY,,54
46247,ORD046247,MARKET,BUY,,100
46248,ORD046248,LIMIT,BUY,99.95,68
46249,ORD024410,CANCEL,,,
46250,ORD046250,LIMIT,BUY,99.66,36
46251,ORD046251,LIMIT,BUY,98.08,23
46252,ORD046252,LIMIT,BUY,98.52,42
46253,ORD011658,CANCEL,,,
46254,ORD046254,MARKET,BUY,,13
46255,ORD043057,CANCEL,,,
46256,ORD046256,LIMIT,SELL,100.86,78
46257,ORD046257,MARKET,SELL,,52
46258,ORD046258,LIMIT,SELL,100.01,33
46259,ORD046259,LIMIT,BUY,99.28,19
46260,ORD046260,LIMIT,BUY,99.8,61
46261,ORD046261,LIMIT,BUY,99.2,45
46262,ORD046262,LIMIT,BUY,100.34,13
46263,ORD027777,CANCEL,,,
46264,ORD046264,LIMIT,SELL,101.65,61
46265,ORD046265,MARKET,SELL,,96
46266,ORD046266,LIMIT,BUY,98.71,12
46267,ORD046267,LIMIT,BUY,100.16,67
46268,ORD046268,LIMIT,SELL,101.53,63
46269,ORD046269,LIMIT,SELL,101.66,1
46270,ORD046270,MARKET,SELL,,90
46271,ORD046271,LIMIT,SELL,101.36,56
46272,ORD028194,CANCEL,,,
46273,ORD046273,LIMIT,SELL,100.5,99
46274,ORD046274,LIMIT,BUY,99.38,54
46275,ORD045970,CANCEL,,,
46276,ORD030936,CANCEL,,,
46277,ORD046277,LIMIT,BUY,98.12,93
46278,ORD045772,CANCEL,,,
46279,ORD046279,LIMIT,SELL,100.37,22
46280,ORD037582,CANCEL,,,
46281,ORD016527,CANCEL,,,
46282,ORD046282,LIMIT,BUY,99.94,30
46283,ORD037261,CANCEL,,,
46284,ORD046284,LIMIT,BUY,99.79,40
46285,ORD027975,CANCEL,,,
46286,ORD042636,CANCEL,,,
46287,ORD046287,LIMIT,BUY,99.82,81
46288,ORD046288,LIMIT,SELL,100.34,17
46289,ORD046289,LIMIT,BUY,98.77,99
46290,ORD046290,LIMIT,BUY,98.5,83
46291,ORD024767,CANCEL,,,
46292,ORD046292,LIMIT,BUY,98.23,55
46293,ORD046293,LIMIT,BUY,98.03,65
46294,ORD046294,MARKET,SELL,,73
46295,ORD030654,CANCEL,,,
46296,ORD046296,MARKET,BUY,,53
46297,ORD027550,CANCEL,,,
46298,ORD029885,CANCEL,,,
46299,ORD046299,MARKET,BUY,,98
46300,ORD046300,LIMIT,SELL,100.94,49
46301,ORD046301,LIMIT,BUY,100.31,4
46302,ORD028991,CANCEL,,,
46303,ORD021504,CANCEL,,,
46304,ORD046304,MARKET,SELL,,92
46305,ORD041764,CANCEL,,,
46306,ORD046306,LIMIT,BUY,99.2,86
46307,ORD046307,LIMIT,SELL,100.15,50
46308,ORD046308,MARKET,SELL,,46
46309,ORD026682,CANCEL,,,
46310,ORD029312,CANCEL,,,
46311,ORD046311,LIMIT,BUY,99.97,30
46312,ORD046149,CANCEL,,,
46313,ORD046313,LIMIT,BUY,99.89,91
46314,ORD046314,LIMIT,BUY,99.43,39
46315,ORD046315,MARKET,BUY,,1
46316,ORD046316,LIMIT,SELL,101.78,43
46317,ORD036198,CANCEL,,,
46318,ORD046318,LIMIT,BUY,98.95,75
46319,ORD046319,LIMIT,SELL,101.62,61
46320,ORD046320,MARKET,BUY,,91
46321,ORD046321,MARKET,SELL,,15
46322,ORD046322,MARKET,BUY,,40
46323,ORD046323,LIMIT,SELL,101.98,57
46324,ORD044173,CANCEL,,,
46325,ORD046325,LIMIT,SELL,99.79,45
46326,ORD046326,MARKET,SELL,,43
46327,ORD046327,LIMIT,SELL,99.95,51
46328,ORD045054,CANCEL,,,
46329,ORD046329,LIMIT,BUY,99.82,33
46330,ORD041486,CANCEL,,,
46331,ORD039232,CANCEL,,,
46332,ORD046332,LIMIT,SELL,99.82,59
46333,ORD046333,LIMIT,SELL,100.85,94
46334,ORD046334,MARKET,BUY,,84
46335,ORD046335,LIMIT,SELL,99.79,72
46336,ORD023440,CANCEL,,,
46337,ORD046337,LIMIT,BUY,99.31,71
46338,ORD046338,LIMIT,SELL,99.66,97
46339,ORD046339,LIMIT,SELL,99.95,63
46340,ORD046340,LIMIT,SELL,100.66,80
46341,ORD046341,LIMIT,BUY,99.81,11
46342,ORD046342,LIMIT,BUY,100.4,94
46343,ORD046343,LIMIT,SELL,99.93,38
46344,ORD046344,LIMIT,BUY,98.45,18
46345,ORD046345,LIMIT,BUY,100.11,51
46346,ORD046346,LIMIT,BUY,99.53,28
46347,ORD039967,CANCEL,,,
46348,ORD046348,LIMIT,BUY,98.17,42
46349,ORD046349,MARKET,BUY,,37
46350,ORD046350,LIMIT,SELL,100.14,39
46351,ORD046351,LIMIT,BUY,98.49,13
46352,ORD046352,LIMIT,BUY,98.9,78
46353,ORD046353,MARKET,SELL,,20
46354,ORD040687,CANCEL,,,
46355,ORD046355,LIMIT,BUY,100.44,29
46356,ORD046356,MARKET,BUY,,36
46357,ORD046357,LIMIT,BUY,100.01,81
46358,ORD038303,CANCEL,,,
46359,ORD046359,MARKET,BUY,,7
46360,ORD046360,LIMIT,SELL,101.46,9
46361,ORD046361,LIMIT,SELL,101.63,73
46362,ORD046362,MARKET,SELL,,33
46363,ORD046363,MARKET,SELL,,9
46364,ORD046364,LIMIT,BUY,99.29,4
46365,ORD046365,LIMIT,BUY,100.29,84
46366,ORD046366,LIMIT,SELL,100.67,66
46367,ORD046367,MARKET,BUY,,20
46368,ORD040603,CANCEL,,,
46369,ORD046369,LIMIT,SELL,101.82,75
46370,ORD033893,CANCEL,,,
46371,ORD006901,CANCEL,,,
46372,ORD038087,CANCEL,,,
46373,ORD046373,LIMIT,BUY,98.21,65
46374,ORD029112,CANCEL,,,
46375,ORD046375,MARKET,SELL,,5
46376,ORD035608,CANCEL,,,
46377,ORD046377,LIMIT,BUY,99.52,26
46378,ORD046378,MARKET,SELL,,66
46379,ORD020937,CANCEL,,,
46380,ORD044095,CANCEL,,,
46381,ORD046381,LIMIT,SELL,100.03,3
46382,ORD046382,LIMIT,SELL,100.51,43
46383,ORD034516,CANCEL,,,
46384,ORD046384,LIMIT,BUY,98.06,73
46385,ORD046385,MARKET,SELL,,86
46386,ORD046386,MARKET,SELL,,15
46387,ORD027822,CANCEL,,,
46388,ORD046388,LIMIT,BUY,99.94,50
46389,ORD046389,LIMIT,BUY,98.89,97
46390,ORD046390,LIMIT,BUY,99.63,79
46391,ORD046391,LIMIT,SELL,101.07,91
46392,ORD038549,CANCEL,,,
46393,ORD046393,LIMIT,BUY,98.25,94
46394,ORD042720,CANCEL,,,
46395,ORD046395,MARKET,BUY,,8
46396,ORD046396,MARKET,SELL,,31
46397,ORD046397,LIMIT,SELL,101.14,55
46398,ORD046398,LIMIT,SELL,101.78,52
46399,ORD044121,CANCEL,,,
46400,ORD038683,CANCEL,,,
46401,ORD046401,LIMIT,BUY,98.54,24
46402,ORD038533,CANCEL,,,
46403,ORD019394,CANCEL,,,
46404,ORD046404,LIMIT,SELL,100.92,34
46405,ORD046405,LIMIT,BUY,100.13,58
46406,ORD046406,LIMIT,BUY,99.51,97
46407,ORD046407,LIMIT,SELL,101.38,5
46408,ORD018605,CANCEL,,,
46409,ORD046409,MARKET,BUY,,26
46410,ORD046410,MARKET,SELL,,36
46411,ORD046411,LIMIT,BUY,98.59,64
46412,ORD046412,LIMIT,BUY,99.21,5
46413,ORD046413,MARKET,BUY,,34
46414,ORD041903,CANCEL,,,
46415,ORD031280,CANCEL,,,
46416,ORD042693,CANCEL,,,
46417,ORD046377,CANCEL,,,
46418,ORD046418,LIMIT,BUY,100.0,3
46419,ORD046419,MARKET,SELL,,2
46420,ORD046420,LIMIT,SELL,101.57,56
46421,ORD046421,LIMIT,BUY,99.86,45
46422,ORD046422,LIMIT,BUY,100.22,81
46423,ORD046423,MARKET,BUY,,84
46424,ORD046424,LIMIT,SELL,99.93,41
46425,ORD041649,CANCEL,,,
46426,ORD033181,CANCEL,,,
46427,ORD036136,CANCEL,,,
46428,ORD046428,LIMIT,BUY,100.23,8
46429,ORD046429,MARKET,BUY,,70
46430,ORD046430,LIMIT,SELL,100.82,100
46431,ORD030296,CANCEL,,,
46432,ORD046432,LIMIT,BUY,99.53,25
46433,ORD046433,LIMIT,BUY,100.47,27
46434,ORD046434,MARKET,SELL,,75
46435,ORD046435,MARKET,SELL,,33
46436,ORD046436,LIMIT,BUY,98.02,91
46437,ORD046437,LIMIT,BUY,98.43,13
46438,ORD046438,LIMIT,SELL,101.57,53
46439,ORD046439,LIMIT,SELL,99.8,30
46440,ORD046440,LIMIT,BUY,98.85,17
46441,ORD046441,LIMIT,BUY,98.79,35
46442,ORD046442,LIMIT,BUY,100.37,21
46443,ORD046443,MARKET,BUY,,1
46444,ORD044760,CANCEL,,,
46445,ORD030257,CANCEL,,,
46446,ORD046446,MARKET,BUY,,82
46447,ORD030443,CANCEL,,,
46448,ORD046448,LIMIT,SELL,100.66,89
46449,ORD046449,LIMIT,SELL,101.68,44
46450,ORD046450,MARKET,BUY,,86
46451,ORD036000,CANCEL,,,
46452,ORD046452,LIMIT,SELL,100.21,53
46453,ORD046453,LIMIT,SELL,101.47,11
46454,ORD046454,LIMIT,BUY,100.28,26
46455,ORD046455,MARKET,BUY,,56
46456,ORD017232,CANCEL,,,
46457,ORD046457,LIMIT,SELL,101.18,100
46458,ORD040604,CANCEL,,,
46459,ORD046459,LIMIT,BUY,99.64,18
46460,ORD046460,LIMIT,BUY,99.4,79
46461,ORD046461,MARKET,SELL,,97
46462,ORD046462,LIMIT,SELL,101.03,67
46463,ORD027544,CANCEL,,,
46464,ORD046464,MARKET,BUY,,75
46465,ORD046465,LIMIT,BUY,100.2,81
46466,ORD046466,LIMIT,SELL,101.86,3
46467,ORD046467,LIMIT,SELL,100.19,59
46468,ORD030612,CANCEL,,,
46469,ORD046469,LIMIT,SELL,101.65,76
46470,ORD033321,CANCEL,,,
46471,ORD046471,LIMIT,BUY,98.42,99
46472,ORD038834,CANCEL,,,
46473,ORD046473,LIMIT,BUY,98.68,88
46474,ORD046474,LIMIT,BUY,99.41,34
46475,ORD046475,LIMIT,SELL,101.85,72
46476,ORD036521,CANCEL,,,
46477,ORD046477,LIMIT,BUY,99.27,6
46478,ORD040735,CANCEL,,,
46479,ORD046479,LIMIT,SELL,100.81,99
46480,ORD025060,CANCEL,,,
46481,ORD046481,LIMIT,SELL,100.83,64
46482,ORD046482,MARKET,SELL,,77
46483,ORD046483,MARKET,SELL,,57
46484,ORD017830,CANCEL,,,
46485,ORD046485,LIMIT,SELL,100.25,63
46486,ORD041762,CANCEL,,,
46487,ORD046487,LIMIT,BUY,98.08,95
46488,ORD039748,CANCEL,,,
46489,ORD046489,LIMIT,SELL,101.19,100
46490,ORD046490,MARKET,SELL,,67
46491,ORD036870,CANCEL,,,
46492,ORD046492,LIMIT,SELL,100.96,33
46493,ORD020959,CANCEL,,,
46494,ORD046494,LIMIT,BUY,98.44,4
46495,ORD008674,CANCEL,,,
46496,ORD046496,MARKET,SELL,,68
46497,ORD044047,CANCEL,,,
46498,ORD046498,LIMIT,SELL,100.9,44
46499,ORD046499,LIMIT,SELL,101.41,47
46500,ORD046500,LIMIT,SELL,99.69,42
46501,ORD046501,LIMIT,BUY,99.7,61
46502,ORD030229,CANCEL,,,
46503,ORD046503,LIMIT,SELL,101.42,51
46504,ORD033256,CANCEL,,,
46505,ORD046505,LIMIT,BUY,98.93,16
46506,ORD046506,LIMIT,SELL,99.61,3
46507,ORD046507,LIMIT,BUY,98.07,26
46508,ORD046508,MARKET,BUY,,85
46509,ORD040326,CANCEL,,,
46510,ORD046510,LIMIT,SELL,101.33,43
46511,ORD046511,LIMIT,SELL,100.21,77
46512,ORD046512,LIMIT,SELL,101.55,7
46513,ORD026050,CANCEL,,,
46514,ORD046514,LIMIT,SELL,101.78,13
46515,ORD036682,CANCEL,,,
46516,ORD046516,MARKET,BUY,,33
46517,ORD046517,LIMIT,SELL,100.1,48
46518,ORD016588,CANCEL,,,
46519,ORD037183,CANCEL,,,
46520,ORD046433,CANCEL,,,
46521,ORD032299,CANCEL,,,
46522,ORD024644,CANCEL,,,
46523,ORD046523,LIMIT,BUY,100.1,4
46524,ORD046524,MARKET,SELL,,30
46525,ORD009898,CANCEL,,,
46526,ORD046526,LIMIT,BUY,99.34,43
46527,ORD043520,CANCEL,,,
46528,ORD046528,MARKET,BUY,,70
46529,ORD046529,LIMIT,SELL,101.46,65
46530,ORD046530,MARKET,SELL,,54
46531,ORD018187,CANCEL,,,
46532,ORD046532,MARKET,BUY,,48
46533,ORD046533,LIMIT,BUY,99.13,70
46534,ORD046534,LIMIT,SELL,101.18,39
46535,ORD046535,LIMIT,SELL,101.24,23
46536,ORD046536,LIMIT,SELL,99.99,78
46537,ORD046537,MARKET,SELL,,100
46538,ORD046538,LIMIT,SELL,101.36,81
46539,ORD046539,LIMIT,SELL,99.69,72
46540,ORD046540,LIMIT,BUY,100.11,9
46541,ORD046541,LIMIT,BUY,100.38,75
46542,ORD033384,CANCEL,,,
46543,ORD046543,MARKET,BUY,,12
46544,ORD046544,LIMIT,BUY,99.35,40
46545,ORD046545,MARKET,SELL,,26
46546,ORD046546,LIMIT,SELL,100.66,71
46547,ORD046547,LIMIT,BUY,100.21,73
46548,ORD046548,MARKET,SELL,,3
46549,ORD046549,LIMIT,SELL,100.67,52
46550,ORD046550,LIMIT,SELL,101.37,57
46551,ORD031840,CANCEL,,,
46552,ORD046552,MARKET,BUY,,51
46553,ORD046553,LIMIT,BUY,100.14,27
46554,ORD039854,CANCEL,,,
46555,ORD046555,MARKET,BUY,,23
46556,ORD033563,CANCEL,,,
46557,ORD046557,LIMIT,BUY,98.66,86
46558,ORD046558,LIMIT,SELL,100.35,71
46559,ORD046559,LIMIT,SELL,100.99,41
46560,ORD046560,LIMIT,SELL,101.71,14
46561,ORD027093,CANCEL,,,
46562,ORD046562,LIMIT,BUY,100.26,81
46563,ORD044314,CANCEL,,,
46564,ORD046564,MARKET,BUY,,14
46565,ORD046565,MARKET,BUY,,5
46566,ORD046566,LIMIT,SELL,99.89,40
46567,ORD046567,LIMIT,BUY,100.11,3
46568,ORD027855,CANCEL,,,
46569,ORD046020,CANCEL,,,
46570,ORD046570,LIMIT,SELL,100.31,33
46571,ORD046571,LIMIT,SELL,101.89,71
46572,ORD046572,LIMIT,SELL,100.11,75
46573,ORD041569,CANCEL,,,
46574,ORD046574,MARKET,SELL,,19
46575,ORD019239,CANCEL,,,
46576,ORD046576,LIMIT,BUY,99.71,6
46577,ORD040316,CANCEL,,,
46578,ORD046578,MARKET,BUY,,8
46579,ORD046579,LIMIT,BUY,99.48,36
46580,ORD046580,LIMIT,SELL,100.33,100
46581,ORD046581,LIMIT,BUY,98.92,35
46582,ORD011892,CANCEL,,,
46583,ORD038920,CANCEL,,,
46584,ORD046584,LIMIT,BUY,98.48,18
46585,ORD046585,MARKET,BUY,,80
46586,ORD037121,CANCEL,,,
46587,ORD046587,LIMIT,SELL,100.1,27
46588,ORD046588,LIMIT,BUY,99.03,28
46589,ORD046589,LIMIT,SELL,100.54,98
46590,ORD046590,LIMIT,BUY,98.13,91
46591,ORD046591,LIMIT,SELL,99.91,58
46592,ORD037932,CANCEL,,,
46593,ORD046593,MARKET,BUY,,50
46594,ORD046594,MARKET,BUY,,25
46595,ORD031212,CANCEL,,,
46596,ORD046596,LIMIT,BUY,98.87,44
46597,ORD046597,LIMIT,SELL,99.93,49
46598,ORD033127,CANCEL,,,
46599,ORD046599,LIMIT,BUY,99.24,53
46600,ORD039465,CANCEL,,,
46601,ORD022661,CANCEL,,,
46602,ORD046602,LIMIT,BUY,99.32,94
46603,ORD046603,LIMIT,SELL,101.35,72
46604,ORD046604,LIMIT,BUY,99.12,88
46605,ORD046605,MARKET,BUY,,7
46606,ORD046606,LIMIT,BUY,98.19,83
46607,ORD031120,CANCEL,,,
46608,ORD039691,CANCEL,,,
46609,ORD046609,LIMIT,SELL,101.63,73
46610,ORD033432,CANCEL,,,
46611,ORD034931,CANCEL,,,
46612,ORD046612,LIMIT,BUY,98.84,17
46613,ORD046613,LIMIT,BUY,98.17,92
46614,ORD046614,LIMIT,BUY,98.68,21
46615,ORD046615,LIMIT,SELL,99.73,70
46616,ORD046616,LIMIT,SELL,101.02,77
46617,ORD046617,LIMIT,BUY,98.79,8
46618,ORD046618,LIMIT,BUY,99.85,67
46619,ORD046619,LIMIT,BUY,99.13,88
46620,ORD046620,MARKET,SELL,,65
46621,ORD038704,CANCEL,,,
46622,ORD046041,CANCEL,,,
46623,ORD042887,CANCEL,,,
46624,ORD046624,LIMIT,BUY,98.92,15
46625,ORD046625,LIMIT,SELL,100.81,60
46626,ORD046626,LIMIT,BUY,99.74,23
46627,ORD044239,CANCEL,,,
46628,ORD044030,CANCEL,,,
46629,ORD037384,CANCEL,,,
46630,ORD046630,LIMIT,BUY,100.22,1
46631,ORD046631,MARKET,BUY,,85
46632,ORD034338,CANCEL,,,
46633,ORD046633,MARKET,SELL,,47
46634,ORD046634,MARKET,BUY,,65
46635,ORD042726,CANCEL,,,
46636,ORD046636,MARKET,SELL,,81
46637,ORD034536,CANCEL,,,
46638,ORD046638,LIMIT,SELL,100.61,6
46639,ORD040205,CANCEL,,,
46640,ORD046640,LIMIT,SELL,99.82,18
46641,ORD041474,CANCEL,,,
46642,ORD046642,LIMIT,BUY,98.89,92
46643,ORD046643,MARKET,BUY,,7
46644,ORD046644,LIMIT,BUY,98.77,43
46645,ORD046645,LIMIT,SELL,101.03,71
46646,ORD046646,LIMIT,BUY,99.65,76
46647,ORD046647,LIMIT,SELL,99.93,13
46648,ORD023515,CANCEL,,,
46649,ORD046649,LIMIT,BUY,100.08,89
46650,ORD046650,LIMIT,BUY,98.74,6
46651,ORD046651,LIMIT,SELL,101.09,34
46652,ORD046652,MARKET,SELL,,94
46653,ORD046653,MARKET,SELL,,8
46654,ORD046654,LIMIT,BUY,99.25,96
46655,ORD046655,LIMIT,BUY,100.26,38
46656,ORD046656,LIMIT,SELL,100.34,27
46657,ORD039236,CANCEL,,,
46658,ORD028080,CANCEL,,,
46659,ORD046659,MARKET,SELL,,68
46660,ORD046660,LIMIT,BUY,98.89,52
46661,ORD046661,LIMIT,SELL,101.68,94
46662,ORD046662,MARKET,BUY,,41
46663,ORD046663,LIMIT,SELL,101.15,38
46664,ORD046277,CANCEL,,,
46665,ORD046665,LIMIT,SELL,101.54,91
46666,ORD046666,LIMIT,SELL,101.09,55
46667,ORD046667,LIMIT,SELL,101.32,1
46668,ORD046668,MARKET,SELL,,66
46669,ORD046669,MARKET,BUY,,66
46670,ORD036726,CANCEL,,,
46671,ORD046671,LIMIT,BUY,98.86,84
46672,ORD046672,LIMIT,SELL,100.84,99
46673,ORD046673,LIMIT,SELL,99.85,52
46674,ORD037857,CANCEL,,,
46675,ORD046675,LIMIT,SELL,99.92,27
46676,ORD046676,LIMIT,BUY,99.85,75
46677,ORD046677,LIMIT,BUY,100.23,62
46678,ORD042325,CANCEL,,,
46679,ORD046679,MARKET,SELL,,91
46680,ORD046680,LIMIT,BUY,98.37,17
46681,ORD046681,LIMIT,SELL,100.68,42
46682,ORD029869,CANCEL,,,
46683,ORD046683,LIMIT,BUY,98.65,52
46684,ORD042154,CANCEL,,,
46685,ORD032901,CANCEL,,,
46686,ORD046686,MARKET,SELL,,82
46687,ORD046687,MARKET,SELL,,34
46688,ORD044152,CANCEL,,,
46689,ORD046689,LIMIT,BUY,98.55,36
46690,ORD029428,CANCEL,,,
46691,ORD046691,LIMIT,BUY,100.23,100
46692,ORD046692,LIMIT,SELL,99.98,39
46693,ORD046693,LIMIT,SELL,99.93,4
46694,ORD046694,LIMIT,SELL,100.32,44
46695,ORD046695,LIMIT,BUY,99.87,71
46696,ORD026508,CANCEL,,,
46697,ORD046697,LIMIT,SELL,101.08,26
46698,ORD044718,CANCEL,,,
46699,ORD046699,LIMIT,SELL,99.68,23
46700,ORD046700,LIMIT,SELL,100.5,100
46701,ORD046701,LIMIT,SELL,100.12,40
46702,ORD044089,CANCEL,,,
46703,ORD046703,LIMIT,SELL,101.74,89
46704,ORD046704,MARKET,SELL,,63
46705,ORD046705,LIMIT,SELL,101.37,89
46706,ORD046706,LIMIT,BUY,98.64,41
46707,ORD046707,LIMIT,BUY,98.21,24
46708,ORD046708,MARKET,BUY,,99
46709,ORD046709,LIMIT,BUY,98.33,86
46710,ORD046710,LIMIT,SELL,101.4,24
46711,ORD046711,LIMIT,BUY,99.8,100
46712,ORD046712,MARKET,BUY,,25
46713,ORD046713,LIMIT,BUY,100.4,30
46714,ORD046714,LIMIT,SELL,100.93,69
46715,ORD046715,LIMIT,SELL,101.14,87
46716,ORD035036,CANCEL,,,
46717,ORD046717,LIMIT,SELL,100.95,22
46718,ORD046718,MARKET,SELL,,45
46719,ORD046719,LIMIT,BUY,98.95,25
46720,ORD046720,LIMIT,BUY,98.63,43
46721,ORD046721,LIMIT,SELL,101.97,40
46722,ORD046722,LIMIT,BUY,98.94,60
46723,ORD046723,LIMIT,BUY,98.3,62
46724,ORD046724,LIMIT,SELL,101.33,28
46725,ORD046725,LIMIT,SELL,99.92,67
46726,ORD033465,CANCEL,,,
46727,ORD046727,LIMIT,SELL,100.57,68
46728,ORD046728,MARKET,SELL,,6
