sequence,order_id,type,side,price,quantity
17723,ORD017723,MARKET,SELL,,2
17724,ORD017724,LIMIT,SELL,99.84,44
17725,ORD017725,MARKET,BUY,,81
17726,ORD017726,MARKET,BUY,,76
17727,ORD017727,MARKET,BUY,,50
17728,ORD017728,MARKET,SELL,,29
17729,ORD017729,LIMIT,SELL,101.12,2
17730,ORD017730,MARKET,SELL,,25
17731,ORD017731,MARKET,BUY,,83
17732,ORD017732,LIMIT,BUY,99.11,100
17733,ORD017733,LIMIT,SELL,100.71,40
17734,ORD017734,MARKET,BUY,,68
17735,ORD017735,MARKET,BUY,,75
17736,ORD017736,MARKET,SELL,,6
17737,ORD017737,MARKET,BUY,,46
17738,ORD017738,MARKET,BUY,,56
17739,ORD017739,LIMIT,BUY,99.56,27
17740,ORD017740,LIMIT,SELL,100.04,46
17741,ORD017741,MARKET,BUY,,32
17742,ORD017742,LIMIT,BUY,99.87,65
17743,ORD017743,MARKET,BUY,,82
17744,ORD017744,MARKET,SELL,,68
17745,ORD017745,LIMIT,BUY,100.21,70
17746,ORD017746,MARKET,SELL,,59
17747,ORD017747,MARKET,BUY,,23
17748,ORD017748,LIMIT,BUY,99.85,96
17749,ORD017749,LIMIT,BUY,98.06,26
17750,ORD001466,CANCEL,,,
17751,ORD017751,LIMIT,BUY,99.19,13
17752,ORD017752,LIMIT,BUY,98.55,36
17753,ORD017753,LIMIT,SELL,101.24,31
17754,ORD017754,LIMIT,BUY,98.1,19
17755,ORD017755,LIMIT,SELL,101.25,83
17756,ORD017756,LIMIT,BUY,98.18,97
17757,ORD017757,MARKET,BUY,,95
17758,ORD017758,MARKET,SELL,,72
17759,ORD017759,LIMIT,BUY,99.24,17
17760,ORD017760,LIMIT,BUY,98.61,1
17761,ORD017761,MARKET,SELL,,69
17762,ORD017762,LIMIT,SELL,100.86,75
17763,ORD017763,MARKET,BUY,,25
17764,ORD017764,MARKET,BUY,,53
17765,ORD017765,LIMIT,SELL,100.88,60
17766,ORD017766,MARKET,SELL,,43
17767,ORD017767,MARKET,SELL,,28
17768,ORD017768,LIMIT,BUY,99.22,34
17769,ORD017769,LIMIT,BUY,99.91,18
17770,ORD017770,LIMIT,BUY,98.83,21
17771,ORD017771,MARKET,BUY,,72
17772,ORD017772,MARKET,SELL,,26
17773,ORD017773,LIMIT,SELL,100.43,78
17774,ORD017774,LIMIT,SELL,100.92,44
17775,ORD017775,MARKET,BUY,,61
17776,ORD017776,LIMIT,SELL,99.72,70
17777,ORD017777,LIMIT,BUY,99.27,5
17778,ORD017778,LIMIT,BUY,99.07,84
17779,ORD017779,MARKET,BUY,,28
17780,ORD017780,LIMIT,SELL,100.2,87
17781,ORD017781,MARKET,SELL,,21
17782,ORD017782,LIMIT,SELL,101.15,58
17783,ORD017783,MARKET,SELL,,58
17784,ORD017784,MARKET,SELL,,84
17785,ORD017785,LIMIT,BUY,98.09,63
17786,ORD017786,LIMIT,SELL,101.03,93
17787,ORD017787,MARKET,BUY,,71
17788,ORD017788,MARKET,SELL,,66
17789,ORD017789,MARKET,BUY,,17
17790,ORD017790,LIMIT,BUY,99.64,49
17791,ORD017791,LIMIT,SELL,100.18,66
17792,ORD017792,MARKET,SELL,,91
17793,ORD017793,LIMIT,SELL,100.36,47
17794,ORD017794,LIMIT,BUY,98.58,17
17795,ORD017795,LIMIT,BUY,99.66,69
17796,ORD017796,MARKET,BUY,,40
17797,ORD017797,MARKET,SELL,,48
17798,ORD017798,LIMIT,BUY,99.06,48
17799,ORD017799,MARKET,BUY,,84
17800,ORD017800,LIMIT,BUY,99.4,84
17801,ORD017801,MARKET,BUY,,22
17802,ORD017802,LIMIT,SELL,99.56,42
17803,ORD017803,LIMIT,SELL,101.68,71
17804,ORD017804,LIMIT,BUY,99.9,21
17805,ORD011131,CANCEL,,,
17806,ORD017806,MARKET,SELL,,12
17807,ORD017807,LIMIT,SELL,101.93,5
17808,ORD017808,MARKET,SELL,,93
17809,ORD017809,MARKET,SELL,,90
17810,ORD017810,LIMIT,BUY,100.12,71
17811,ORD017811,LIMIT,SELL,99.77,57
17812,ORD017812,LIMIT,SELL,100.89,22
17813,ORD017813,MARKET,SELL,,86
17814,ORD017814,LIMIT,BUY,100.19,32
17815,ORD017815,MARKET,SELL,,31
17816,ORD016790,CANCEL,,,
17817,ORD017817,MARKET,BUY,,85
17818,ORD002408,CANCEL,,,
17819,ORD017819,LIMIT,SELL,99.82,64
17820,ORD017820,MARKET,SELL,,11
17821,ORD017821,MARKET,BUY,,54
17822,ORD017822,LIMIT,BUY,99.99,4
17823,ORD017823,LIMIT,SELL,100.35,90
17824,ORD017824,LIMIT,BUY,99.71,29
17825,ORD017825,LIMIT,BUY,98.63,14
17826,ORD017826,MARKET,SELL,,75
17827,ORD017827,LIMIT,SELL,100.58,43
17828,ORD017828,MARKET,BUY,,41
17829,ORD017829,LIMIT,SELL,99.76,85
17830,ORD017830,MARKET,BUY,,87
17831,ORD017831,MARKET,BUY,,57
17832,ORD017832,LIMIT,BUY,98.48,82
17833,ORD009015,CANCEL,,,
17834,ORD017834,LIMIT,BUY,98.56,90
17835,ORD017835,MARKET,SELL,,62
17836,ORD017836,LIMIT,BUY,99.07,37
17837,ORD017837,LIMIT,BUY,100.43,42
17838,ORD017838,LIMIT,BUY,98.9,59
17839,ORD017839,MARKET,SELL,,96
17840,ORD017840,MARKET,BUY,,42
17841,ORD017841,MARKET,SELL,,93
17842,ORD017842,LIMIT,BUY,99.67,3
17843,ORD017843,LIMIT,BUY,98.12,22
17844,ORD017844,MARKET,BUY,,36
17845,ORD017845,LIMIT,SELL,100.69,9
17846,ORD017846,MARKET,BUY,,18
17847,ORD017847,MARKET,BUY,,64
17848,ORD017848,LIMIT,SELL,101.76,40
17849,ORD017849,MARKET,BUY,,23
17850,ORD017850,MARKET,BUY,,69
17851,ORD017851,MARKET,BUY,,67
17852,ORD017852,LIMIT,SELL,101.39,58
17853,ORD017853,LIMIT,SELL,101.89,74
17854,ORD017854,MARKET,SELL,,46
17855,ORD016300,CANCEL,,,
17856,ORD017856,MARKET,BUY,,34
17857,ORD017857,LIMIT,BUY,100.06,63
17858,ORD017858,LIMIT,SELL,99.76,77
17859,ORD017859,MARKET,SELL,,87
17860,ORD017860,LIMIT,SELL,100.65,24
17861,ORD002906,CANCEL,,,
17862,ORD017862,LIMIT,BUY,98.67,35
17863,ORD017863,LIMIT,SELL,100.22,76
17864,ORD017864,MARKET,BUY,,51
17865,ORD017865,LIMIT,SELL,101.95,35
17866,ORD003204,CANCEL,,,
17867,ORD017867,LIMIT,BUY,98.13,87
17868,ORD017868,MARKET,SELL,,67
17869,ORD017869,LIMIT,BUY,99.23,19
17870,ORD017870,LIMIT,SELL,99.89,70
17871,ORD017871,LIMIT,SELL,99.69,47
17872,ORD017872,LIMIT,BUY,100.38,43
17873,ORD017873,MARKET,SELL,,57
17874,ORD017874,LIMIT,SELL,99.61,51
17875,ORD017875,MARKET,SELL,,93
17876,ORD017876,MARKET,BUY,,75
17877,ORD017877,LIMIT,BUY,99.03,10
17878,ORD017878,MARKET,SELL,,71
17879,ORD017879,MARKET,BUY,,89
17880,ORD017880,MARKET,SELL,,33
17881,ORD017881,LIMIT,SELL,101.85,63
17882,ORD017882,LIMIT,BUY,99.37,41
17883,ORD017883,LIMIT,BUY,99.71,97
17884,ORD017884,LIMIT,BUY,98.05,96
17885,ORD017885,MARKET,BUY,,63
17886,ORD017886,LIMIT,BUY,98.02,27
17887,ORD017887,LIMIT,BUY,98.94,24
17888,ORD017888,LIMIT,SELL,100.68,12
17889,ORD017889,LIMIT,BUY,100.06,8
17890,ORD017890,MARKET,BUY,,9
17891,ORD017891,LIMIT,SELL,100.89,88
17892,ORD017892,MARKET,SELL,,83
17893,ORD017893,LIMIT,SELL,101.7,98
17894,ORD017894,LIMIT,BUY,98.87,83
17895,ORD017895,LIMIT,BUY,98.02,86
17896,ORD017896,LIMIT,SELL,99.62,27
17897,ORD017897,LIMIT,SELL,101.74,73
17898,ORD017898,MARKET,SELL,,23
17899,ORD017899,MARKET,BUY,,37
17900,ORD017900,LIMIT,BUY,98.52,76
17901,ORD017901,LIMIT,BUY,98.86,49
17902,ORD017902,MARKET,SELL,,69
17903,ORD017903,LIMIT,BUY,98.69,85
17904,ORD017904,MARKET,BUY,,76
17905,ORD017905,LIMIT,BUY,98.7,66
17906,ORD017906,MARKET,BUY,,71
17907,ORD017907,MARKET,BUY,,60
17908,ORD017908,LIMIT,SELL,101.21,83
17909,ORD017909,MARKET,BUY,,62
17910,ORD017910,LIMIT,SELL,99.85,23
17911,ORD017911,MARKET,BUY,,74
17912,ORD017912,LIMIT,BUY,99.64,47
17913,ORD017913,MARKET,BUY,,37
17914,ORD017914,MARKET,SELL,,3
17915,ORD017915,MARKET,SELL,,53
17916,ORD017916,LIMIT,BUY,99.49,9
17917,ORD017917,MARKET,BUY,,76
17918,ORD017918,LIMIT,BUY,100.43,8
17919,ORD017919,MARKET,BUY,,51
17920,ORD017920,MARKET,SELL,,14
17921,ORD017921,MARKET,SELL,,57
17922,ORD017922,MARKET,BUY,,37
17923,ORD017923,MARKET,SELL,,54
17924,ORD017924,LIMIT,SELL,101.77,84
17925,ORD005622,CANCEL,,,
17926,ORD017926,MARKET,SELL,,100
17927,ORD017927,MARKET,BUY,,18
17928,ORD017928,MARKET,SELL,,80
17929,ORD017929,MARKET,BUY,,59
17930,ORD017930,LIMIT,SELL,100.75,53
17931,ORD017931,LIMIT,BUY,99.88,80
17932,ORD017932,LIMIT,BUY,98.33,23
17933,ORD017933,LIMIT,BUY,100.47,82
17934,ORD017934,LIMIT,SELL,100.09,33
17935,ORD017935,LIMIT,BUY,99.93,9
17936,ORD017936,MARKET,SELL,,5
17937,ORD017937,LIMIT,BUY,99.11,86
17938,ORD017938,MARKET,BUY,,79
17939,ORD017939,LIMIT,SELL,101.32,83
17940,ORD017940,LIMIT,SELL,99.67,50
17941,ORD017941,MARKET,BUY,,12
17942,ORD017942,MARKET,SELL,,98
17943,ORD017943,MARKET,SELL,,58
17944,ORD017944,MARKET,BUY,,82
17945,ORD017945,MARKET,SELL,,60
17946,ORD017946,LIMIT,SELL,99.66,57
17947,ORD017947,LIMIT,SELL,100.89,54
17948,ORD017948,MARKET,BUY,,29
17949,ORD017949,LIMIT,BUY,98.21,60
17950,ORD017950,LIMIT,BUY,99.28,62
17951,ORD017951,MARKET,BUY,,20
17952,ORD017952,LIMIT,BUY,100.16,51
17953,ORD015604,CANCEL,,,
17954,ORD017954,MARKET,BUY,,38
17955,ORD017955,LIMIT,BUY,98.43,5
17956,ORD017956,MARKET,BUY,,4
17957,ORD017957,MARKET,BUY,,68
17958,ORD017958,MARKET,BUY,,95
17959,ORD017959,LIMIT,SELL,101.83,32
17960,ORD017960,LIMIT,BUY,98.55,7
17961,ORD017961,MARKET,BUY,,27
17962,ORD017962,MARKET,SELL,,19
17963,ORD017963,MARKET,BUY,,18
17964,ORD017964,MARKET,BUY,,39
17965,ORD017965,MARKET,SELL,,52
17966,ORD017966,MARKET,BUY,,89
17967,ORD017967,LIMIT,BUY,100.41,76
17968,ORD015280,CANCEL,,,
17969,ORD017969,LIMIT,SELL,101.02,3
17970,ORD017970,LIMIT,SELL,99.62,72
17971,ORD017971,LIMIT,BUY,99.92,93
17972,ORD017972,MARKET,BUY,,22
17973,ORD017973,MARKET,SELL,,95
17974,ORD017974,LIMIT,BUY,98.47,63
17975,ORD017975,MARKET,BUY,,7
17976,ORD017976,MARKET,BUY,,35
17977,ORD017977,LIMIT,BUY,100.14,69
17978,ORD017978,MARKET,SELL,,83
17979,ORD016369,CANCEL,,,
17980,ORD017980,MARKET,BUY,,34
17981,ORD017981,LIMIT,BUY,99.52,50
17982,ORD017982,LIMIT,SELL,101.6,39
17983,ORD017983,MARKET,BUY,,72
17984,ORD017984,MARKET,SELL,,18
17985,ORD017985,LIMIT,SELL,99.68,24
17986,ORD017986,MARKET,BUY,,85
17987,ORD017987,LIMIT,BUY,99.15,88
17988,ORD017988,LIMIT,SELL,100.33,99
17989,ORD007938,CANCEL,,,
17990,ORD017990,MARKET,SELL,,8
17991,ORD017991,LIMIT,SELL,100.0,83
17992,ORD017992,LIMIT,BUY,99.92,93
17993,ORD017993,LIMIT,BUY,99.37,61
17994,ORD017994,LIMIT,BUY,99.66,79
17995,ORD017995,MARKET,BUY,,22
17996,ORD017996,LIMIT,BUY,100.19,56
17997,ORD017997,LIMIT,SELL,99.76,62
17998,ORD017998,LIMIT,BUY,99.22,92
17999,ORD017999,LIMIT,BUY,99.93,30
18000,ORD018000,LIMIT,BUY,98.15,2
18001,ORD018001,LIMIT,BUY,100.1,15
18002,ORD018002,MARKET,BUY,,23
18003,ORD018003,MARKET,BUY,,1
18004,ORD018004,LIMIT,SELL,100.34,38
18005,ORD018005,MARKET,BUY,,37
18006,ORD018006,LIMIT,BUY,100.26,23
18007,ORD018007,LIMIT,BUY,100.31,47
18008,ORD018008,LIMIT,BUY,98.12,62
18009,ORD018009,MARKET,BUY,,39
18010,ORD018010,LIMIT,BUY,99.86,7
18011,ORD018011,LIMIT,BUY,99.77,30
18012,ORD018012,LIMIT,SELL,101.79,43
18013,ORD018013,MARKET,SELL,,34
18014,ORD018014,LIMIT,SELL,100.48,8
18015,ORD018015,LIMIT,BUY,99.28,20
18016,ORD018016,LIMIT,BUY,98.06,14
18017,ORD018017,LIMIT,BUY,98.24,6
18018,ORD018018,LIMIT,SELL,101.01,94
18019,ORD009457,CANCEL,,,
18020,ORD018020,MARKET,BUY,,32
18021,ORD006285,CANCEL,,,
18022,ORD018022,LIMIT,BUY,98.08,91
18023,ORD018023,MARKET,SELL,,23
18024,ORD018024,MARKET,SELL,,10
18025,ORD018025,LIMIT,BUY,100.34,33
18026,ORD018026,MARKET,BUY,,85
18027,ORD018027,LIMIT,BUY,100.2,2
18028,ORD018028,LIMIT,SELL,101.13,82
18029,ORD018029,LIMIT,BUY,99.65,43
18030,ORD018030,LIMIT,BUY,99.21,71
18031,ORD018031,LIMIT,BUY,98.26,17
18032,ORD018032,MARKET,BUY,,91
18033,ORD018033,MARKET,SELL,,30
18034,ORD018034,LIMIT,BUY,99.16,86
18035,ORD018035,LIMIT,SELL,99.88,47
18036,ORD018036,LIMIT,SELL,101.34,43
18037,ORD018037,LIMIT,SELL,100.46,88
18038,ORD018038,MARKET,BUY,,2
18039,ORD018039,LIMIT,SELL,101.94,96
18040,ORD018040,MARKET,BUY,,54
18041,ORD018041,LIMIT,BUY,99.95,39
18042,ORD018042,MARKET,SELL,,5
18043,ORD018043,LIMIT,SELL,101.6,68
18044,ORD018044,LIMIT,BUY,99.25,38
18045,ORD018045,LIMIT,BUY,99.55,71
18046,ORD018046,LIMIT,SELL,101.43,41
18047,ORD018047,MARKET,BUY,,84
18048,ORD018048,MARKET,BUY,,46
18049,ORD018049,LIMIT,SELL,99.57,32
18050,ORD018050,MARKET,SELL,,96
18051,ORD018051,MARKET,BUY,,94
18052,ORD018052,MARKET,BUY,,17
18053,ORD018053,LIMIT,SELL,101.94,10
18054,ORD018054,LIMIT,BUY,100.37,78
18055,ORD018055,MARKET,SELL,,76
18056,ORD018056,MARKET,BUY,,47
18057,ORD018057,LIMIT,SELL,100.25,42
18058,ORD018058,LIMIT,SELL,99.51,16
18059,ORD018059,LIMIT,SELL,101.74,14
18060,ORD018060,LIMIT,BUY,100.04,63
18061,ORD018061,LIMIT,SELL,100.39,82
18062,ORD018062,MARKET,SELL,,98
18063,ORD018063,MARKET,SELL,,68
18064,ORD018064,MARKET,BUY,,82
18065,ORD018065,LIMIT,BUY,98.49,52
18066,ORD018066,MARKET,SELL,,12
18067,ORD018067,MARKET,SELL,,60
18068,ORD018068,MARKET,BUY,,60
18069,ORD018069,MARKET,BUY,,98
18070,ORD018070,LIMIT,BUY,100.36,59
18071,ORD018071,MARKET,BUY,,50
18072,ORD018072,MARKET,BUY,,20
18073,ORD018073,LIMIT,SELL,100.89,98
18074,ORD018074,LIMIT,SELL,101.18,55
18075,ORD018075,MARKET,BUY,,82
18076,ORD018076,LIMIT,SELL,101.29,73
18077,ORD018077,MARKET,SELL,,35
18078,ORD018078,LIMIT,SELL,101.02,14
18079,ORD018079,MARKET,BUY,,81
18080,ORD018080,MARKET,SELL,,100
18081,ORD018081,MARKET,BUY,,29
18082,ORD000758,CANCEL,,,
18083,ORD018083,MARKET,BUY,,87
18084,ORD018084,LIMIT,BUY,98.11,97
18085,ORD018085,MARKET,SELL,,80
18086,ORD018086,MARKET,BUY,,38
18087,ORD018087,LIMIT,BUY,99.03,53
18088,ORD018088,MARKET,SELL,,85
18089,ORD018089,MARKET,BUY,,77
18090,ORD018090,LIMIT,SELL,100.46,19
18091,ORD018091,LIMIT,SELL,100.96,17
18092,ORD018092,LIMIT,SELL,99.99,2
18093,ORD015034,CANCEL,,,
18094,ORD018094,MARKET,BUY,,15
18095,ORD018095,MARKET,BUY,,40
18096,ORD018096,LIMIT,BUY,99.75,14
18097,ORD018097,MARKET,BUY,,76
18098,ORD018098,LIMIT,BUY,98.21,88
18099,ORD018099,LIMIT,SELL,101.26,26
18100,ORD018100,MARKET,BUY,,63
18101,ORD018101,LIMIT,BUY,99.49,58
18102,ORD018102,LIMIT,BUY,98.13,77
18103,ORD018103,LIMIT,SELL,101.71,1
18104,ORD018104,MARKET,SELL,,49
18105,ORD018105,LIMIT,SELL,100.2,8
18106,ORD018106,LIMIT,SELL,100.43,51
18107,ORD018107,MARKET,BUY,,4
18108,ORD018108,MARKET,BUY,,87
18109,ORD018109,MARKET,SELL,,58
18110,ORD018110,MARKET,BUY,,24
18111,ORD018111,MARKET,BUY,,36
18112,ORD018112,MARKET,SELL,,3
18113,ORD018113,MARKET,SELL,,23
18114,ORD018114,MARKET,BUY,,95
18115,ORD018115,MARKET,SELL,,13
18116,ORD018116,LIMIT,BUY,100.49,83
18117,ORD018117,MARKET,BUY,,33
18118,ORD018118,LIMIT,SELL,101.91,51
18119,ORD018119,LIMIT,BUY,99.59,96
18120,ORD018120,MARKET,BUY,,25
18121,ORD018121,MARKET,BUY,,86
18122,ORD018122,MARKET,SELL,,77
18123,ORD011018,CANCEL,,,
18124,ORD018124,MARKET,BUY,,28
18125,ORD018125,MARKET,SELL,,35
18126,ORD018126,MARKET,SELL,,77
18127,ORD018127,MARKET,BUY,,61
18128,ORD018128,LIMIT,SELL,101.98,60
18129,ORD018129,LIMIT,BUY,98.17,23
18130,ORD018130,MARKET,SELL,,78
18131,ORD018131,MARKET,SELL,,97
18132,ORD018132,MARKET,BUY,,23
18133,ORD018133,MARKET,BUY,,95
18134,ORD018134,LIMIT,SELL,99.76,19
18135,ORD018135,LIMIT,SELL,100.05,86
18136,ORD018136,LIMIT,BUY,99.93,99
18137,ORD004721,CANCEL,,,
18138,ORD018138,LIMIT,BUY,98.77,73
18139,ORD018139,LIMIT,SELL,101.65,99
18140,ORD018140,MARKET,SELL,,34
18141,ORD018141,MARKET,BUY,,72
18142,ORD018142,MARKET,BUY,,59
18143,ORD018143,MARKET,BUY,,55
18144,ORD018144,LIMIT,SELL,101.84,3
18145,ORD018145,MARKET,BUY,,55
18146,ORD018146,LIMIT,SELL,100.38,6
18147,ORD018147,LIMIT,BUY,98.22,79
18148,ORD018148,MARKET,BUY,,83
18149,ORD018149,LIMIT,SELL,99.63,1
18150,ORD018150,LIMIT,SELL,99.65,32
18151,ORD018151,MARKET,SELL,,15
18152,ORD018152,LIMIT,BUY,99.45,86
18153,ORD018153,LIMIT,BUY,99.73,31
18154,ORD018154,LIMIT,SELL,101.67,89
18155,ORD018155,LIMIT,BUY,98.94,93
18156,ORD018156,LIMIT,BUY,99.69,74
18157,ORD012406,CANCEL,,,
18158,ORD018158,LIMIT,BUY,98.59,21
18159,ORD018159,MARKET,SELL,,83
18160,ORD018160,LIMIT,SELL,100.19,68
18161,ORD018161,LIMIT,SELL,99.72,97
18162,ORD018162,MARKET,SELL,,100
18163,ORD018163,LIMIT,SELL,101.84,91
18164,ORD018164,LIMIT,SELL,100.24,63
18165,ORD018165,LIMIT,BUY,98.14,81
18166,ORD018166,LIMIT,SELL,101.18,59
18167,ORD018167,MARKET,BUY,,24
18168,ORD018168,MARKET,SELL,,42
18169,ORD018169,MARKET,SELL,,76
18170,ORD018170,LIMIT,SELL,100.69,59
18171,ORD018171,LIMIT,BUY,99.45,51
18172,ORD018172,MARKET,BUY,,32
18173,ORD018173,LIMIT,BUY,98.89,36
18174,ORD018174,MARKET,BUY,,38
18175,ORD018175,MARKET,BUY,,14
18176,ORD018176,LIMIT,BUY,99.72,54
18177,ORD018177,MARKET,SELL,,76
18178,ORD018178,MARKET,SELL,,51
18179,ORD018179,MARKET,SELL,,75
18180,ORD018180,MARKET,BUY,,63
18181,ORD018181,MARKET,BUY,,49
18182,ORD018182,MARKET,BUY,,86
18183,ORD018183,LIMIT,SELL,100.17,17
18184,ORD018184,MARKET,SELL,,42
18185,ORD018185,LIMIT,BUY,99.9,53
18186,ORD018186,LIMIT,BUY,98.07,11
18187,ORD018187,MARKET,SELL,,51
18188,ORD010414,CANCEL,,,
18189,ORD018189,MARKET,BUY,,7
18190,ORD018190,MARKET,BUY,,70
18191,ORD018191,LIMIT,BUY,98.39,87
18192,ORD018192,LIMIT,SELL,101.03,81
18193,ORD018193,LIMIT,BUY,99.55,67
18194,ORD018194,MARKET,BUY,,24
18195,ORD018195,LIMIT,BUY,99.76,83
18196,ORD018196,MARKET,SELL,,84
18197,ORD018197,LIMIT,SELL,99.6,22
18198,ORD018198,LIMIT,BUY,99.89,63
18199,ORD006841,CANCEL,,,
18200,ORD018200,MARKET,BUY,,48
18201,ORD018201,MARKET,BUY,,8
18202,ORD018202,MARKET,SELL,,77
18203,ORD018203,LIMIT,SELL,101.42,16
18204,ORD018204,MARKET,SELL,,76
18205,ORD018205,MARKET,SELL,,32
18206,ORD018206,MARKET,SELL,,33
18207,ORD018207,LIMIT,SELL,100.57,26
18208,ORD018208,MARKET,BUY,,39
18209,ORD018209,LIMIT,BUY,98.22,71
18210,ORD004342,CANCEL,,,
18211,ORD018211,MARKET,SELL,,74
18212,ORD018212,LIMIT,BUY,100.24,34
18213,ORD018213,MARKET,BUY,,78
18214,ORD018214,MARKET,BUY,,41
18215,ORD018215,LIMIT,SELL,101.01,96
18216,ORD018216,MARKET,BUY,,5
18217,ORD018217,MARKET,SELL,,66
18218,ORD018218,LIMIT,BUY,99.32,91
18219,ORD018219,MARKET,BUY,,59
18220,ORD018220,LIMIT,BUY,100.48,62
18221,ORD018221,LIMIT,BUY,100.49,20
18222,ORD018222,LIMIT,SELL,100.9,69
18223,ORD018223,MARKET,BUY,,77
18224,ORD018224,LIMIT,BUY,98.25,91
18225,ORD004376,CANCEL,,,
18226,ORD018226,LIMIT,SELL,101.59,35
18227,ORD018227,MARKET,BUY,,100
18228,ORD018228,MARKET,BUY,,68
18229,ORD018229,MARKET,BUY,,79
18230,ORD018230,LIMIT,SELL,101.31,6
18231,ORD018231,MARKET,SELL,,79
18232,ORD018232,MARKET,BUY,,97
18233,ORD018233,MARKET,BUY,,88
18234,ORD018234,LIMIT,BUY,98.39,15
18235,ORD018235,MARKET,SELL,,31
18236,ORD018236,LIMIT,SELL,99.77,12
18237,ORD018237,MARKET,SELL,,88
18238,ORD018238,MARKET,BUY,,44
18239,ORD018239,LIMIT,SELL,99.64,59
18240,ORD007170,CANCEL,,,
18241,ORD018241,LIMIT,SELL,101.33,58
18242,ORD018242,LIMIT,SELL,100.53,26
18243,ORD018243,MARKET,SELL,,23
18244,ORD018244,LIMIT,SELL,99.86,92
18245,ORD018245,MARKET,SELL,,61
18246,ORD018246,LIMIT,SELL,100.54,22
18247,ORD018247,LIMIT,BUY,99.51,72
18248,ORD018248,MARKET,BUY,,58
18249,ORD018249,LIMIT,SELL,101.18,28
18250,ORD005318,CANCEL,,,
18251,ORD018251,LIMIT,BUY,99.11,51
18252,ORD004384,CANCEL,,,
18253,ORD018253,MARKET,SELL,,27
18254,ORD018254,LIMIT,SELL,101.44,11
18255,ORD009247,CANCEL,,,
18256,ORD018256,MARKET,SELL,,10
18257,ORD018257,MARKET,BUY,,20
18258,ORD018258,MARKET,BUY,,87
18259,ORD018259,LIMIT,BUY,100.31,74
18260,ORD018260,MARKET,BUY,,14
18261,ORD018261,MARKET,SELL,,70
18262,ORD018262,LIMIT,BUY,99.25,11
18263,ORD007647,CANCEL,,,
18264,ORD016036,CANCEL,,,
18265,ORD018265,LIMIT,BUY,100.01,43
18266,ORD018266,LIMIT,SELL,99.93,11
18267,ORD018267,LIMIT,SELL,100.27,32
18268,ORD018268,LIMIT,BUY,100.42,25
18269,ORD018269,LIMIT,SELL,101.14,38
18270,ORD018270,MARKET,BUY,,1
18271,ORD018271,MARKET,SELL,,22
18272,ORD018272,MARKET,BUY,,31
18273,ORD018273,LIMIT,SELL,101.45,96
18274,ORD018274,MARKET,BUY,,69
18275,ORD018275,LIMIT,SELL,101.73,97
18276,ORD018276,LIMIT,SELL,100.62,89
18277,ORD018277,LIMIT,BUY,98.1,90
18278,ORD018278,LIMIT,SELL,101.87,19
18279,ORD018279,MARKET,BUY,,45
18280,ORD018280,MARKET,BUY,,95
18281,ORD018281,LIMIT,BUY,98.44,11
18282,ORD018282,MARKET,SELL,,81
18283,ORD018283,LIMIT,SELL,101.11,8
18284,ORD018284,LIMIT,SELL,99.69,88
18285,ORD018285,MARKET,SELL,,22
18286,ORD018286,MARKET,BUY,,14
18287,ORD018287,LIMIT,SELL,101.72,40
18288,ORD018288,LIMIT,SELL,100.09,59
18289,ORD018289,LIMIT,SELL,101.75,30
18290,ORD018290,LIMIT,SELL,100.76,90
18291,ORD018291,LIMIT,SELL,100.91,28
18292,ORD018292,LIMIT,SELL,100.9,12
18293,ORD018293,MARKET,SELL,,14
18294,ORD018294,MARKET,BUY,,61
18295,ORD012887,CANCEL,,,
18296,ORD018296,MARKET,BUY,,35
18297,ORD018297,MARKET,BUY,,69
18298,ORD018298,MARKET,BUY,,15
18299,ORD006846,CANCEL,,,
18300,ORD018300,LIMIT,SELL,100.53,90
18301,ORD018301,LIMIT,BUY,98.72,100
18302,ORD018302,MARKET,SELL,,8
18303,ORD018303,LIMIT,SELL,99.75,78
18304,ORD018304,MARKET,SELL,,41
18305,ORD018305,MARKET,SELL,,41
18306,ORD018306,MARKET,SELL,,41
18307,ORD018307,LIMIT,SELL,101.97,36
18308,ORD018308,LIMIT,BUY,99.61,12
18309,ORD018309,LIMIT,BUY,99.53,22
18310,ORD018310,MARKET,BUY,,52
18311,ORD018311,MARKET,SELL,,93
18312,ORD018312,MARKET,BUY,,48
18313,ORD018313,MARKET,SELL,,56
18314,ORD018314,LIMIT,SELL,101.57,85
18315,ORD003823,CANCEL,,,
18316,ORD018316,LIMIT,BUY,99.63,21
18317,ORD018317,LIMIT,SELL,101.44,21
18318,ORD018318,MARKET,SELL,,65
18319,ORD018319,LIMIT,SELL,100.17,54
18320,ORD018320,LIMIT,SELL,100.05,37
18321,ORD018321,LIMIT,BUY,99.8,98
18322,ORD018322,LIMIT,BUY,98.49,95
18323,ORD018323,MARKET,BUY,,50
18324,ORD018324,LIMIT,BUY,99.38,66
18325,ORD018325,MARKET,SELL,,68
18326,ORD018326,LIMIT,BUY,98.69,66
18327,ORD018327,LIMIT,SELL,101.76,12
18328,ORD018328,LIMIT,BUY,98.64,90
18329,ORD018329,MARKET,SELL,,41
18330,ORD018330,MARKET,BUY,,31
18331,ORD018331,LIMIT,SELL,100.14,93
18332,ORD018332,LIMIT,SELL,100.15,18
18333,ORD018333,MARKET,BUY,,57
18334,ORD013002,CANCEL,,,
18335,ORD018335,MARKET,SELL,,5
